rps,date,variation
0.105986965649112,2021-11-22,Baseline
0.234908886985959,2021-11-22,Feature
0.173321701677451,2021-11-22,Feature
0.164323851599416,2021-11-22,Feature
0.14172534752358,2021-11-22,Baseline
0.0776585732656888,2021-11-22,Feature
0.150286532364397,2021-11-22,Feature
0.231772579366254,2021-11-22,Baseline
0.194853259921076,2021-11-22,Feature
0.227245510848499,2021-11-22,Feature
0.19096475420326,2021-11-22,Feature
0.124356276205119,2021-11-22,Feature
0.129344608457803,2021-11-22,Baseline
0.177164361706518,2021-11-22,Feature
0.146029117905553,2021-11-22,Baseline
0.123500957004516,2021-11-22,Baseline
0.177981932505509,2021-11-22,Baseline
0.165514475952578,2021-11-22,Baseline
0.220244764395553,2021-11-22,Feature
0.227611888180725,2021-11-22,Baseline
0.142895780704048,2021-11-22,Baseline
0.116586414286855,2021-11-22,Baseline
0.155378329575175,2021-11-22,Feature
0.124431634511457,2021-11-22,Baseline
0.17826487244344,2021-11-22,Baseline
0.12733235788776,2021-11-22,Feature
0.15897287827272,2021-11-22,Feature
0.215877314149512,2021-11-22,Feature
0.224422290876803,2021-11-22,Baseline
0.22225726051782,2021-11-22,Baseline
0.246326878504497,2021-11-22,Baseline
0.14335529982927,2021-11-22,Baseline
0.0863947546437981,2021-11-22,Baseline
0.191247807070664,2021-11-22,Baseline
0.226040379091802,2021-11-22,Baseline
0.199976778718407,2021-11-22,Baseline
0.146423013880515,2021-11-22,Feature
0.201306408681837,2021-11-22,Feature
0.126112214574431,2021-11-22,Feature
0.177298410219754,2021-11-22,Baseline
0.0669777927561543,2021-11-22,Baseline
0.18298448420211,2021-11-22,Baseline
0.102359544230209,2021-11-22,Feature
0.25951586119345,2021-11-22,Baseline
0.113985267779723,2021-11-22,Baseline
0.191735900384865,2021-11-22,Feature
0.161192711123851,2021-11-22,Baseline
0.170733012881902,2021-11-22,Baseline
0.184672701449544,2021-11-22,Feature
0.0717454815030159,2021-11-22,Baseline
0.14188648729911,2021-11-22,Baseline
0.112332658740687,2021-11-22,Feature
0.127942699825798,2021-11-22,Feature
0.175458141246324,2021-11-22,Baseline
0.171063978232788,2021-11-22,Baseline
0.202651909906386,2021-11-22,Feature
0.184972489737088,2021-11-22,Feature
0.163625553144587,2021-11-22,Baseline
0.219022835593654,2021-11-22,Feature
0.118880770197452,2021-11-22,Baseline
0.163552724390521,2021-11-22,Feature
0.156970291505467,2021-11-22,Feature
0.235711467721146,2021-11-22,Baseline
0.161513836465919,2021-11-22,Feature
0.154634501503409,2021-11-22,Feature
0.162534965556948,2021-11-22,Baseline
0.211911101765805,2021-11-22,Baseline
0.139755334991184,2021-11-22,Feature
0.106341347107941,2021-11-22,Baseline
0.0292741341664034,2021-11-22,Feature
0.224671399148695,2021-11-22,Feature
0.113646787434614,2021-11-22,Feature
0.127401142196221,2021-11-22,Baseline
0.163003282500582,2021-11-22,Baseline
0.197216342326527,2021-11-22,Feature
0.144425060353275,2021-11-22,Baseline
0.242088302756483,2021-11-22,Feature
0.252701926388437,2021-11-22,Baseline
0.107794515671861,2021-11-22,Feature
0.0498419930167887,2021-11-22,Baseline
0.181843178544762,2021-11-22,Feature
0.179444969799019,2021-11-22,Baseline
0.180397429983926,2021-11-22,Baseline
0.258861363156856,2021-11-22,Baseline
0.102785266599551,2021-11-22,Baseline
0.125066093126319,2021-11-22,Feature
0.114178108105923,2021-11-22,Baseline
0.0877059481014832,2021-11-22,Feature
0.234304785908361,2021-11-22,Baseline
0.165312471480837,2021-11-22,Baseline
0.143729480544469,2021-11-22,Baseline
0.14930943095488,2021-11-22,Feature
0.304955178291359,2021-11-22,Baseline
0.18101435367143,2021-11-22,Baseline
0.156253912065791,2021-11-22,Feature
0.308950321213526,2021-11-22,Feature
0.18666374432632,2021-11-22,Feature
0.11006400129663,2021-11-22,Baseline
0.187875347129738,2021-11-22,Feature
0.157577968115586,2021-11-22,Baseline
0.152693559206314,2021-11-22,Baseline
0.150470682171113,2021-11-22,Feature
0.187551867736095,2021-11-22,Baseline
0.107083222210383,2021-11-22,Baseline
0.253918381177302,2021-11-22,Feature
0.108395782065954,2021-11-22,Baseline
0.182962823410604,2021-11-22,Baseline
0.213023655498557,2021-11-22,Feature
0.126275958419869,2021-11-22,Feature
0.0903129474588476,2021-11-22,Baseline
0.17954341432493,2021-11-22,Baseline
0.165330874921503,2021-11-22,Feature
0.147976647064405,2021-11-22,Feature
0.21487786336403,2021-11-22,Feature
0.184018614702163,2021-11-22,Baseline
0.175134971338778,2021-11-22,Baseline
0.182739771543647,2021-11-22,Baseline
0.085307356676217,2021-11-22,Baseline
0.19273537470576,2021-11-22,Feature
0.232394108523068,2021-11-22,Feature
0.183206821603184,2021-11-22,Feature
0.151155328718431,2021-11-22,Feature
0.134625464709738,2021-11-22,Baseline
0.196395087577653,2021-11-22,Feature
0.118287260112444,2021-11-22,Baseline
0.159195663320298,2021-11-22,Baseline
0.179668496941339,2021-11-22,Baseline
0.143469947100034,2021-11-22,Baseline
0.240135159853516,2021-11-22,Feature
0.186887436404786,2021-11-22,Feature
0.180704867244569,2021-11-22,Feature
0.168895860203537,2021-11-22,Feature
0.159522955377094,2021-11-22,Feature
0.131067477835977,2021-11-22,Feature
0.161778110045391,2021-11-22,Baseline
0.161700959461855,2021-11-22,Baseline
0.0607563829280696,2021-11-22,Baseline
0.184795267182762,2021-11-22,Baseline
0.16219745358858,2021-11-22,Baseline
0.0786863741258826,2021-11-22,Baseline
0.163354953012198,2021-11-22,Baseline
0.112897781703176,2021-11-22,Baseline
0.0795398955711044,2021-11-22,Feature
0.211369928051281,2021-11-22,Feature
0.156159751704023,2021-11-22,Feature
0.18582988856879,2021-11-22,Feature
0.246584960683277,2021-11-22,Feature
0.165511386306181,2021-11-22,Baseline
0.0922847470105339,2021-11-22,Baseline
0.210977405779285,2021-11-22,Feature
0.145226129447105,2021-11-22,Baseline
0.205156813239305,2021-11-22,Feature
0.215344606486168,2021-11-22,Feature
0.210720820068389,2021-11-22,Baseline
0.190688843904899,2021-11-22,Feature
0.192598248511036,2021-11-22,Feature
0.208083120047739,2021-11-22,Feature
0.14025480960634,2021-11-22,Baseline
0.0902812811795216,2021-11-22,Baseline
0.11864267012535,2021-11-22,Baseline
0.0871697926360807,2021-11-22,Feature
0.149131889485431,2021-11-22,Baseline
0.224254539361943,2021-11-22,Feature
0.102675246436448,2021-11-22,Baseline
0.191803620534106,2021-11-22,Baseline
0.181586202968736,2021-11-22,Feature
0.255278860005585,2021-11-22,Feature
0.0532352152544731,2021-11-22,Baseline
0.133844018708153,2021-11-22,Feature
0.107192690658968,2021-11-22,Baseline
0.153001870345655,2021-11-22,Baseline
0.161324591918088,2021-11-22,Baseline
0.104424623178927,2021-11-22,Baseline
0.174217260077502,2021-11-22,Baseline
0.112206212035272,2021-11-22,Feature
0.0722609708856399,2021-11-22,Feature
0.244737475013706,2021-11-22,Baseline
0.164669122279816,2021-11-22,Feature
0.172137712142065,2021-11-22,Feature
0.200771559681061,2021-11-22,Baseline
0.0985260329192204,2021-11-22,Baseline
0.210724296351291,2021-11-22,Baseline
0.170185073891466,2021-11-22,Feature
0.171365948791794,2021-11-22,Baseline
0.168941128749173,2021-11-22,Feature
0.206874718708509,2021-11-22,Feature
0.127880246041499,2021-11-22,Baseline
0.157018491384828,2021-11-22,Baseline
0.241328685283828,2021-11-22,Feature
0.164070512487061,2021-11-22,Feature
0.213169348438761,2021-11-22,Baseline
0.199000770616971,2021-11-22,Baseline
0.0756840123515658,2021-11-22,Feature
0.103007129647448,2021-11-22,Feature
0.189597997939759,2021-11-22,Baseline
0.235467784548209,2021-11-22,Feature
0.250669038906545,2021-11-22,Baseline
0.112660211235925,2021-11-22,Baseline
0.180579104966052,2021-11-22,Baseline
0.195830753626997,2021-11-22,Feature
0.204393020777402,2021-11-22,Feature
0.155204469846268,2021-11-22,Feature
0.140832107477031,2021-11-22,Baseline
0.133369577078969,2021-11-22,Baseline
0.180797407300729,2021-11-22,Feature
0.230843239469163,2021-11-22,Feature
0.143426442856266,2021-11-22,Feature
0.143410581640419,2021-11-22,Feature
0.168615299070644,2021-11-22,Feature
0.139609904410963,2021-11-22,Baseline
0.216059597529349,2021-11-22,Feature
0.160219958387913,2021-11-22,Feature
0.139894384025235,2021-11-22,Baseline
0.0869770097816061,2021-11-22,Baseline
0.0832822054863576,2021-11-22,Feature
0.245962898407743,2021-11-22,Feature
0.17199024670218,2021-11-22,Baseline
0.182762152030218,2021-11-22,Baseline
0.0576803165086587,2021-11-22,Baseline
0.184270468753846,2021-11-22,Feature
0.277986874056323,2021-11-22,Feature
0.173071910285949,2021-11-22,Baseline
0.106313213438674,2021-11-22,Baseline
0.198277306427422,2021-11-22,Feature
0.167988490697346,2021-11-22,Baseline
0.174929197091765,2021-11-22,Baseline
0.24342778957868,2021-11-22,Feature
0.141449153221178,2021-11-22,Feature
0.15036843091205,2021-11-22,Feature
0.115614403116556,2021-11-22,Feature
0.0899273078052032,2021-11-22,Baseline
0.136184374327981,2021-11-22,Feature
0.120935065274037,2021-11-22,Baseline
0.194205523724233,2021-11-22,Feature
0.0915758865644684,2021-11-22,Baseline
0.0961704166474271,2021-11-22,Baseline
0.199063064098817,2021-11-22,Feature
0.215062330745586,2021-11-22,Baseline
0.110103043145064,2021-11-22,Baseline
0.187198066734756,2021-11-22,Feature
0.28460565140711,2021-11-22,Feature
0.156683819000036,2021-11-22,Baseline
0.180733991563388,2021-11-22,Feature
0.19669185298588,2021-11-22,Baseline
0.252757409902716,2021-11-22,Feature
0.207741721752247,2021-11-22,Feature
0.174097386710783,2021-11-22,Baseline
0.156538601991178,2021-11-22,Feature
0.146945019376841,2021-11-22,Baseline
0.20173210696655,2021-11-22,Baseline
0.146581773685969,2021-11-22,Baseline
0.192801003295744,2021-11-22,Feature
0.195970775211414,2021-11-22,Feature
0.100726859873659,2021-11-22,Baseline
0.210548073206376,2021-11-22,Feature
0.15535019625438,2021-11-22,Baseline
0.131271616387725,2021-11-22,Feature
0.192846242058746,2021-11-22,Feature
0.173615835915969,2021-11-22,Feature
0.128869546613565,2021-11-22,Feature
0.222118833109789,2021-11-22,Baseline
0.187603747861616,2021-11-22,Baseline
0.246790973322757,2021-11-22,Feature
0.126902095636571,2021-11-22,Feature
0.185098949196713,2021-11-22,Feature
0.224149349606599,2021-11-22,Feature
0.213825938994073,2021-11-22,Baseline
0.171309152469565,2021-11-22,Feature
0.116757587687442,2021-11-22,Feature
0.135165820422975,2021-11-22,Baseline
0.185306643191261,2021-11-22,Feature
0.297870759188605,2021-11-22,Baseline
0.172168460258525,2021-11-22,Feature
0.107550579760464,2021-11-22,Baseline
0.154873646920884,2021-11-22,Feature
0.199726111856025,2021-11-22,Baseline
0.107061207589836,2021-11-22,Baseline
0.111009280382945,2021-11-22,Baseline
0.163327434917753,2021-11-22,Feature
0.152559873037006,2021-11-22,Feature
0.106472224286845,2021-11-22,Feature
0.227448232132415,2021-11-22,Feature
0.193539602319927,2021-11-22,Baseline
0.122226796037077,2021-11-22,Feature
0.138710716796983,2021-11-22,Feature
0.278923161857009,2021-11-22,Feature
0.211325681600415,2021-11-22,Feature
0.152533163323975,2021-11-22,Baseline
0.242475312555431,2021-11-22,Feature
0.170173603579068,2021-11-22,Feature
0.121053841578677,2021-11-22,Feature
0.16619949066358,2021-11-22,Feature
0.141867736908804,2021-11-22,Feature
0.0716143851535368,2021-11-22,Baseline
0.129195583463069,2021-11-22,Feature
0.171302480421868,2021-11-22,Feature
0.16774394165226,2021-11-22,Feature
0.136361177299843,2021-11-22,Baseline
0.188904536024969,2021-11-22,Feature
0.192903157721899,2021-11-22,Baseline
0.155470622253293,2021-11-22,Feature
0.0934197701915444,2021-11-22,Feature
0.0503815251565324,2021-11-22,Feature
0.148803115753469,2021-11-22,Feature
0.093774089151553,2021-11-22,Feature
0.223133244178639,2021-11-22,Feature
0.234723662226815,2021-11-22,Baseline
0.128911082051155,2021-11-22,Feature
0.147598205029037,2021-11-22,Baseline
0.182102323995851,2021-11-22,Feature
0.11219848471004,2021-11-22,Baseline
0.0124695133897409,2021-11-22,Baseline
0.180421696416436,2021-11-22,Feature
0.152513307001296,2021-11-22,Baseline
0.1175970476223,2021-11-22,Feature
0.146145215246892,2021-11-22,Feature
0.197912132210976,2021-11-22,Baseline
0.162937053977147,2021-11-22,Feature
0.146377023384789,2021-11-22,Baseline
0.157380467235272,2021-11-22,Baseline
0.242859586347855,2021-11-22,Feature
0.193624296453013,2021-11-22,Feature
0.0792725884593902,2021-11-22,Baseline
0.132205689512856,2021-11-22,Feature
0.176625571404271,2021-11-22,Baseline
0.260322308724117,2021-11-22,Feature
0.210579414329343,2021-11-22,Baseline
0.149998888885134,2021-11-22,Feature
0.266832589272373,2021-11-22,Feature
0.190817865509759,2021-11-22,Baseline
0.229496192200069,2021-11-22,Feature
0.219623012814887,2021-11-22,Baseline
0.143327715063926,2021-11-22,Baseline
0.0857108073408522,2021-11-22,Feature
0.0931739063184758,2021-11-22,Baseline
0.168987879363306,2021-11-22,Baseline
0.121772409940502,2021-11-22,Feature
0.0981776443268296,2021-11-22,Feature
0.260165160038684,2021-11-22,Feature
0.116023925247677,2021-11-22,Feature
0.157806353906926,2021-11-22,Feature
0.169900499445078,2021-11-22,Feature
0.180369996056992,2021-11-22,Baseline
0.232541762861831,2021-11-22,Baseline
0.107836023478608,2021-11-22,Baseline
0.105380751090349,2021-11-22,Feature
0.158262316389679,2021-11-22,Feature
0.0840320528528667,2021-11-22,Baseline
0.120664366894577,2021-11-22,Baseline
0.225383001182496,2021-11-22,Feature
0.163632007050324,2021-11-22,Feature
0.175026023406659,2021-11-22,Feature
0.221869599602221,2021-11-22,Feature
0.140474973523822,2021-11-22,Baseline
0.131049613546434,2021-11-22,Feature
0.109476153959121,2021-11-22,Feature
0.186886947920286,2021-11-22,Feature
0.141472090025969,2021-11-22,Feature
0.231915941299063,2021-11-22,Feature
0.1743788596859,2021-11-22,Feature
0.165855091477101,2021-11-22,Baseline
0.199953167192054,2021-11-22,Feature
0.218134634064381,2021-11-22,Baseline
0.186055162978052,2021-11-22,Feature
0.240572790482031,2021-11-22,Feature
0.116374004906598,2021-11-22,Baseline
0.127618564506755,2021-11-22,Feature
0.0562466071024695,2021-11-22,Feature
0.211502568910141,2021-11-22,Baseline
0.205342124732824,2021-11-22,Feature
0.200380402477741,2021-11-22,Feature
0.141919363119994,2021-11-22,Baseline
0.204801905985504,2021-11-22,Feature
0.230771320908169,2021-11-22,Baseline
0.116247087523978,2021-11-22,Baseline
0.0629688174054919,2021-11-22,Baseline
0.230206193413882,2021-11-22,Baseline
0.16912436147309,2021-11-22,Feature
0.0605745803077002,2021-11-22,Baseline
0.135866501853519,2021-11-22,Baseline
0.143152292693794,2021-11-22,Baseline
0.147341921621032,2021-11-22,Baseline
0.126245876129573,2021-11-22,Feature
0.163528420325941,2021-11-22,Baseline
0.234328831214061,2021-11-22,Baseline
0.0348751139689366,2021-11-22,Baseline
0.119494743447416,2021-11-22,Feature
0.136858431196095,2021-11-22,Feature
0.268382687231905,2021-11-22,Feature
0.154738261172571,2021-11-22,Baseline
0.127320437228163,2021-11-22,Feature
0.084889015228158,2021-11-22,Baseline
0.0580262920590354,2021-11-22,Baseline
0.187972685756163,2021-11-22,Feature
0.125490057482266,2021-11-22,Baseline
0.141977144878095,2021-11-22,Baseline
0.089730739777796,2021-11-22,Baseline
0.192489988611612,2021-11-22,Feature
0.196063095781036,2021-11-22,Baseline
0.165883799895419,2021-11-22,Baseline
0.188868914483032,2021-11-22,Feature
0.121727183445226,2021-11-22,Baseline
0.137374503896565,2021-11-22,Feature
0.10887039806937,2021-11-22,Feature
0.145309784196082,2021-11-22,Feature
0.152892285421179,2021-11-22,Feature
0.024447639295052,2021-11-22,Feature
0.151868354386036,2021-11-22,Baseline
0.129526296072877,2021-11-22,Feature
0.115397354625128,2021-11-22,Feature
0.0920763171598975,2021-11-22,Baseline
0.13518237690453,2021-11-22,Baseline
0.0492673986134474,2021-11-22,Baseline
0.0616486771590885,2021-11-22,Baseline
0.181312976310746,2021-11-22,Baseline
0.144329079213292,2021-11-22,Feature
0.213151669754483,2021-11-22,Baseline
0.119752979734328,2021-11-22,Baseline
0.169317488503726,2021-11-22,Feature
0.207251663137261,2021-11-22,Feature
0.191405278377999,2021-11-22,Baseline
0.172916391679085,2021-11-22,Feature
0.184472808057245,2021-11-22,Baseline
0.152135664962361,2021-11-22,Baseline
0.211229708612751,2021-11-22,Feature
0.219927324940047,2021-11-22,Feature
0.150105888505553,2021-11-22,Feature
0.13571667474152,2021-11-22,Baseline
0.180566764084812,2021-11-22,Baseline
0.0663973798088364,2021-11-22,Feature
0.0994064577655953,2021-11-22,Baseline
0.0630140891601091,2021-11-22,Feature
0.132698660888464,2021-11-22,Baseline
0.190220797385342,2021-11-22,Feature
0.129052143590364,2021-11-22,Baseline
0.17447054341626,2021-11-22,Baseline
0.191504667611689,2021-11-22,Feature
0.136006565598707,2021-11-22,Baseline
0.124882843098071,2021-11-22,Baseline
0.222161598142883,2021-11-22,Feature
0.104111826263332,2021-11-22,Baseline
0.206844730408495,2021-11-22,Feature
0.0794470800428294,2021-11-22,Baseline
0.201933257127057,2021-11-22,Feature
0.0829298878045142,2021-11-22,Baseline
0.195340333984674,2021-11-22,Feature
0.1243816049199,2021-11-22,Baseline
0.218909568529125,2021-11-22,Feature
0.188456987436055,2021-11-22,Feature
0.206323464373983,2021-11-22,Feature
0.12710235335019,2021-11-22,Feature
0.162941949297046,2021-11-22,Baseline
0.238103240173929,2021-11-22,Feature
0.165830755222692,2021-11-22,Baseline
0.161587783890999,2021-11-22,Baseline
0.260232331055099,2021-11-22,Feature
0.0476391975006135,2021-11-22,Baseline
0.217540191360659,2021-11-22,Baseline
0.298693940032929,2021-11-22,Feature
0.166020210032294,2021-11-22,Feature
0.142894257914278,2021-11-22,Baseline
0.161962074704522,2021-11-22,Baseline
0.154143474556972,2021-11-22,Feature
0.226141351302074,2021-11-22,Feature
0.145362186910212,2021-11-22,Baseline
0.134307521098669,2021-11-22,Baseline
0.192222765000329,2021-11-22,Baseline
0.167307511794539,2021-11-22,Baseline
0.24080236420846,2021-11-22,Baseline
0.14547065038356,2021-11-22,Baseline
0.226733078323572,2021-11-22,Feature
0.17512269878846,2021-11-22,Baseline
0.20456178043588,2021-11-22,Feature
0.260754062857404,2021-11-22,Feature
0.169395890021782,2021-11-22,Feature
0.201032324124817,2021-11-22,Feature
0.0701745973230588,2021-11-22,Baseline
