rps,date,variation
0.156814089733305,2019-05-13,Baseline
0.266253208291102,2019-05-13,Baseline
0.135228061379724,2019-05-13,Baseline
0.163477738435715,2019-05-13,Baseline
0.135241951026779,2019-05-13,Feature
0.114371228517202,2019-05-13,Baseline
0.224251694347797,2019-05-13,Feature
0.295613604289737,2019-05-13,Feature
0.159483035641351,2019-05-13,Baseline
0.132197801661555,2019-05-13,Baseline
0.238549090482208,2019-05-13,Baseline
0.169763057257305,2019-05-13,Baseline
0.179211682289969,2019-05-13,Baseline
0.117687700690546,2019-05-13,Baseline
0.143380582138224,2019-05-13,Baseline
0.103726562408157,2019-05-13,Baseline
0.145358659581777,2019-05-13,Baseline
0.0586039395983841,2019-05-13,Baseline
0.17423311641401,2019-05-13,Baseline
0.176149862836747,2019-05-13,Feature
0.184146748023321,2019-05-13,Feature
0.1880151538375,2019-05-13,Baseline
0.26590537198711,2019-05-13,Baseline
0.198049657589848,2019-05-13,Baseline
0.0931435414414628,2019-05-13,Feature
0.220983868305244,2019-05-13,Baseline
0.121685290189823,2019-05-13,Baseline
0.187866925851373,2019-05-13,Baseline
0.18650813464648,2019-05-13,Baseline
0.177506051762443,2019-05-13,Feature
0.230779820138125,2019-05-13,Feature
0.108364753702772,2019-05-13,Baseline
0.141833957859951,2019-05-13,Baseline
0.162713596496768,2019-05-13,Feature
0.214407515594573,2019-05-13,Baseline
0.118030809519247,2019-05-13,Baseline
0.147408001647128,2019-05-13,Baseline
0.240322992024524,2019-05-13,Baseline
0.21945666192974,2019-05-13,Baseline
0.148802762933106,2019-05-13,Baseline
0.132083941699191,2019-05-13,Baseline
0.146850323699677,2019-05-13,Baseline
0.221741328273389,2019-05-13,Feature
0.193763970199583,2019-05-13,Baseline
0.211292530372785,2019-05-13,Baseline
0.228771525403712,2019-05-13,Baseline
0.205750123759534,2019-05-13,Baseline
0.203893563352203,2019-05-13,Feature
0.186027852201838,2019-05-13,Baseline
0.160785754208661,2019-05-13,Baseline
0.187608717729816,2019-05-13,Baseline
0.169052501155421,2019-05-13,Baseline
0.131346298215196,2019-05-13,Baseline
0.155693761754324,2019-05-13,Baseline
0.136209408401577,2019-05-13,Baseline
0.0617186596637682,2019-05-13,Feature
0.257003448412388,2019-05-13,Baseline
0.138977175537367,2019-05-13,Baseline
0.150929875399492,2019-05-13,Feature
0.225781050021014,2019-05-13,Baseline
0.138815648316667,2019-05-13,Feature
0.138122751212585,2019-05-13,Feature
0.204770283587462,2019-05-13,Baseline
0.153789936763534,2019-05-13,Baseline
0.132510797853126,2019-05-13,Baseline
0.208559093862717,2019-05-13,Baseline
0.104033716590529,2019-05-13,Feature
0.125760882354611,2019-05-13,Feature
0.165499431252924,2019-05-13,Baseline
0.254159563460311,2019-05-13,Baseline
0.169803098073822,2019-05-13,Feature
0.215493621345275,2019-05-13,Feature
0.197348087235201,2019-05-13,Baseline
0.161335703632648,2019-05-13,Baseline
0.195749751967124,2019-05-13,Baseline
0.189895580192783,2019-05-13,Baseline
0.152877886012826,2019-05-13,Feature
0.223001442391904,2019-05-13,Feature
0.143444671956222,2019-05-13,Baseline
0.226127483302342,2019-05-13,Feature
0.151586085240401,2019-05-13,Baseline
0.180175244300997,2019-05-13,Baseline
0.234141691188677,2019-05-13,Baseline
0.18658785053275,2019-05-13,Baseline
0.0929867515480094,2019-05-13,Baseline
0.184997244757553,2019-05-13,Baseline
0.238092713584483,2019-05-13,Baseline
0.226143282463875,2019-05-13,Baseline
0.18393144447112,2019-05-13,Baseline
0.24967321739642,2019-05-13,Feature
0.17215423927472,2019-05-13,Baseline
0.0949485820580246,2019-05-13,Baseline
0.147967869351862,2019-05-13,Baseline
0.230736952759328,2019-05-13,Baseline
0.0971666796821441,2019-05-13,Baseline
0.149368814319558,2019-05-13,Baseline
0.233727360103893,2019-05-13,Baseline
0.088171208596413,2019-05-13,Baseline
0.212285477616541,2019-05-13,Baseline
0.184846485579608,2019-05-13,Feature
0.213398975826134,2019-05-13,Baseline
0.219176606000195,2019-05-13,Baseline
0.263954474016967,2019-05-13,Feature
0.171990755449442,2019-05-13,Baseline
0.154993630610683,2019-05-13,Baseline
0.203323291412937,2019-05-13,Baseline
0.160471365022764,2019-05-13,Feature
0.157312327598493,2019-05-13,Baseline
0.190688392403344,2019-05-13,Baseline
0.148940834561135,2019-05-13,Baseline
0.132744898752936,2019-05-13,Baseline
0.243639019783618,2019-05-13,Baseline
0.108976746881782,2019-05-13,Baseline
0.201710191108291,2019-05-13,Baseline
0.184555991569729,2019-05-13,Baseline
0.150822555196754,2019-05-13,Baseline
0.196307487375299,2019-05-13,Feature
0.155676076769418,2019-05-13,Baseline
0.162759285578288,2019-05-13,Baseline
0.194988781006446,2019-05-13,Baseline
0.150627229123201,2019-05-13,Baseline
0.257607345084075,2019-05-13,Baseline
0.243568648007195,2019-05-13,Baseline
0.161176772316799,2019-05-13,Baseline
0.207502762873184,2019-05-13,Baseline
0.264448824696529,2019-05-13,Baseline
0.185431461982264,2019-05-13,Feature
0.179676179502394,2019-05-13,Baseline
0.205838170551603,2019-05-13,Baseline
0.191714532019739,2019-05-13,Feature
0.265613885774532,2019-05-13,Baseline
0.0956761139541121,2019-05-13,Baseline
0.253758389559561,2019-05-13,Baseline
0.0462557220897562,2019-05-13,Baseline
0.156745133882011,2019-05-13,Baseline
0.16423012821048,2019-05-13,Baseline
0.179199172205048,2019-05-13,Baseline
0.163258983522712,2019-05-13,Baseline
0.259270856703365,2019-05-13,Baseline
0.13227894737423,2019-05-13,Baseline
0.24989233999644,2019-05-13,Baseline
0.177057719970872,2019-05-13,Baseline
0.194000362389,2019-05-13,Feature
0.187078031860187,2019-05-13,Baseline
0.19384394519475,2019-05-13,Baseline
0.176016014074893,2019-05-13,Feature
0.188744800580196,2019-05-13,Baseline
0.173907542811915,2019-05-13,Baseline
0.174010249755107,2019-05-13,Baseline
0.17408182338466,2019-05-13,Baseline
0.161620287524551,2019-05-13,Baseline
0.118597982379699,2019-05-13,Baseline
0.124630766517143,2019-05-13,Baseline
0.176369019599048,2019-05-13,Baseline
0.181406198351629,2019-05-13,Baseline
0.203165261183664,2019-05-13,Feature
0.162243902222063,2019-05-13,Baseline
0.116691903629003,2019-05-13,Baseline
0.250970460171459,2019-05-13,Baseline
0.0921395647688513,2019-05-13,Baseline
0.200135609255753,2019-05-13,Baseline
0.202364886337694,2019-05-13,Baseline
0.243750633577003,2019-05-13,Baseline
0.182580883275292,2019-05-13,Feature
0.184208541836305,2019-05-13,Feature
0.107862438656995,2019-05-13,Baseline
0.161285822293037,2019-05-13,Baseline
0.178896795069178,2019-05-13,Feature
0.105611564887031,2019-05-13,Baseline
0.126591013520936,2019-05-13,Baseline
0.175080775901672,2019-05-13,Baseline
0.326540233793768,2019-05-13,Feature
0.192022601423686,2019-05-13,Baseline
0.0913610626227084,2019-05-13,Baseline
0.181428128497021,2019-05-13,Baseline
0.176637725318552,2019-05-13,Baseline
0.229274874462227,2019-05-13,Baseline
0.0641089131561437,2019-05-13,Baseline
0.222851340466815,2019-05-13,Feature
0.114764382588145,2019-05-13,Baseline
0.122967860205554,2019-05-13,Baseline
0.180586557143535,2019-05-13,Baseline
0.180549265607698,2019-05-13,Baseline
0.199074834717096,2019-05-13,Feature
0.26048281974448,2019-05-13,Feature
0.180134860268702,2019-05-13,Feature
0.187876006322776,2019-05-13,Baseline
0.184517374477046,2019-05-13,Baseline
0.186978463675073,2019-05-13,Baseline
0.153538605370692,2019-05-13,Baseline
0.146709930950451,2019-05-13,Baseline
0.21624857790579,2019-05-13,Baseline
0.145053590007314,2019-05-13,Feature
0.225725053383107,2019-05-13,Baseline
0.220303094927694,2019-05-13,Baseline
0.164350096555077,2019-05-13,Baseline
0.223418920817649,2019-05-13,Baseline
0.130179685367562,2019-05-13,Baseline
0.138240482777539,2019-05-13,Baseline
0.144704993797877,2019-05-13,Feature
0.259843961386716,2019-05-13,Baseline
0.252601868823934,2019-05-13,Baseline
0.229138234969553,2019-05-13,Baseline
0.141974080041602,2019-05-13,Feature
0.220711748013366,2019-05-13,Feature
0.174900477936624,2019-05-13,Baseline
0.254691263826822,2019-05-13,Baseline
0.1972946149687,2019-05-13,Baseline
0.162602328004559,2019-05-13,Feature
0.236300307586775,2019-05-13,Baseline
0.0723542242123743,2019-05-13,Baseline
0.188465149745124,2019-05-13,Baseline
0.169343022439519,2019-05-13,Baseline
0.101545919135324,2019-05-13,Feature
0.233722931191933,2019-05-13,Baseline
0.182641507827593,2019-05-13,Baseline
0.23092174191588,2019-05-13,Feature
0.210453384257694,2019-05-13,Baseline
0.226110049159228,2019-05-13,Baseline
0.253959176938163,2019-05-13,Baseline
0.234294196833635,2019-05-13,Baseline
0.155190454838131,2019-05-13,Baseline
0.112251306309559,2019-05-13,Baseline
0.154295098600163,2019-05-13,Baseline
0.15689993717169,2019-05-13,Baseline
0.244890829276874,2019-05-13,Baseline
0.170845399359593,2019-05-13,Baseline
0.247394792351619,2019-05-13,Baseline
0.156348922694869,2019-05-13,Baseline
0.198934984795064,2019-05-13,Baseline
0.113126124398727,2019-05-13,Baseline
0.178720507122265,2019-05-13,Baseline
0.18364252705627,2019-05-13,Baseline
0.154226268142176,2019-05-13,Baseline
0.10419897148629,2019-05-13,Baseline
0.118417510727685,2019-05-13,Baseline
0.148656291862855,2019-05-13,Feature
0.211631114387561,2019-05-13,Baseline
0.155884719508444,2019-05-13,Baseline
0.13163799850938,2019-05-13,Baseline
0.108368496169349,2019-05-13,Baseline
0.100053633891298,2019-05-13,Baseline
0.218048509985362,2019-05-13,Baseline
0.103350379770355,2019-05-13,Feature
0.143699074332423,2019-05-13,Feature
0.274552051944771,2019-05-13,Baseline
0.143502189718136,2019-05-13,Baseline
0.21127116930632,2019-05-13,Baseline
0.215191403136065,2019-05-13,Baseline
0.0558686517789918,2019-05-13,Baseline
0.185581002284061,2019-05-13,Feature
0.285368276879759,2019-05-13,Baseline
0.191603744963828,2019-05-13,Baseline
0.184754841665664,2019-05-13,Baseline
0.288269694886496,2019-05-13,Baseline
0.193928350619458,2019-05-13,Baseline
0.203998768707189,2019-05-13,Baseline
0.291977249469172,2019-05-13,Baseline
0.211141161929725,2019-05-13,Feature
0.205497924276052,2019-05-13,Baseline
0.133823002632205,2019-05-13,Baseline
0.143276311799702,2019-05-13,Baseline
0.239446733079963,2019-05-13,Feature
0.217944935530719,2019-05-13,Baseline
0.224343302705269,2019-05-13,Baseline
0.173887398668432,2019-05-13,Feature
0.217506172554964,2019-05-13,Baseline
0.127440940758605,2019-05-13,Baseline
0.332298051666751,2019-05-13,Baseline
0.172160871042447,2019-05-13,Baseline
0.168815743789526,2019-05-13,Baseline
0.241144949559025,2019-05-13,Baseline
0.175557721004735,2019-05-13,Baseline
0.125423972224429,2019-05-13,Baseline
0.127639890180768,2019-05-13,Baseline
0.262102210991637,2019-05-13,Feature
0.211271702416744,2019-05-13,Feature
0.247061266191915,2019-05-13,Baseline
0.126827387743241,2019-05-13,Baseline
0.157470416289846,2019-05-13,Baseline
0.184401127776295,2019-05-13,Baseline
0.137703999048182,2019-05-13,Feature
0.101167867258611,2019-05-13,Baseline
0.137253180814443,2019-05-13,Baseline
0.141144178500249,2019-05-13,Baseline
0.149968173478114,2019-05-13,Baseline
0.218179327909661,2019-05-13,Baseline
0.145320633059197,2019-05-13,Baseline
0.171236748807796,2019-05-13,Baseline
0.193182284449033,2019-05-13,Baseline
0.221188327751902,2019-05-13,Baseline
0.126194786675182,2019-05-13,Baseline
0.209336672680659,2019-05-13,Feature
0.163759720421924,2019-05-13,Baseline
0.160435721779982,2019-05-13,Baseline
0.194178290719691,2019-05-13,Feature
0.271984985112434,2019-05-13,Feature
0.154340790509313,2019-05-13,Baseline
0.230897577715269,2019-05-13,Baseline
0.191989181295123,2019-05-13,Baseline
0.112316233667926,2019-05-13,Baseline
0.0777802283944705,2019-05-13,Baseline
0.181493400610185,2019-05-13,Baseline
0.124081606646594,2019-05-13,Baseline
0.223292271245255,2019-05-13,Baseline
0.197449781814662,2019-05-13,Baseline
0.230086469065214,2019-05-13,Baseline
0.156597872208345,2019-05-13,Baseline
0.173022714289188,2019-05-13,Feature
0.151938137416913,2019-05-13,Feature
0.100477889700221,2019-05-13,Baseline
0.207798174435481,2019-05-13,Feature
0.20630072749906,2019-05-13,Baseline
0.142939990465391,2019-05-13,Baseline
0.198676901698875,2019-05-13,Feature
0.194166160312974,2019-05-13,Baseline
0.162891346855339,2019-05-13,Baseline
0.142450590368418,2019-05-13,Feature
0.245883678418862,2019-05-13,Baseline
0.186207218462979,2019-05-13,Baseline
0.246566835141074,2019-05-13,Baseline
0.177898221228806,2019-05-13,Baseline
0.175080858857059,2019-05-13,Baseline
0.132055132691831,2019-05-13,Baseline
0.207065853528686,2019-05-13,Feature
0.119988259060001,2019-05-13,Baseline
0.189090434860994,2019-05-13,Baseline
0.235355026177978,2019-05-13,Feature
0.213889508102219,2019-05-13,Feature
0.280941954303433,2019-05-13,Baseline
0.128949646114733,2019-05-13,Baseline
0.177532900565214,2019-05-13,Baseline
0.152051390045918,2019-05-13,Baseline
0.232189639136889,2019-05-13,Baseline
0.244034717112956,2019-05-13,Feature
0.10409823588338,2019-05-13,Baseline
0.298530098617062,2019-05-13,Feature
0.144738057732589,2019-05-13,Baseline
0.189653698644991,2019-05-13,Baseline
0.31094057819988,2019-05-13,Baseline
0.249899175375214,2019-05-13,Baseline
0.211614735253566,2019-05-13,Baseline
0.147199360035904,2019-05-13,Baseline
0.176026803084075,2019-05-13,Feature
0.184430285172254,2019-05-13,Baseline
0.237090859563981,2019-05-13,Baseline
0.242858255879339,2019-05-13,Feature
0.199651017669361,2019-05-13,Baseline
0.142939869393308,2019-05-13,Feature
0.251108849840427,2019-05-13,Feature
0.148640910967738,2019-05-13,Baseline
0.18092353951945,2019-05-13,Feature
0.140770679333584,2019-05-13,Feature
0.19544881533012,2019-05-13,Baseline
0.179022257446749,2019-05-13,Baseline
0.109915767714751,2019-05-13,Baseline
0.170570423896033,2019-05-13,Baseline
0.213424448802789,2019-05-13,Feature
0.13782819890737,2019-05-13,Baseline
0.226103366534475,2019-05-13,Baseline
0.12236844123709,2019-05-13,Baseline
0.180495230634148,2019-05-13,Baseline
0.16091528980669,2019-05-13,Baseline
0.18445516998757,2019-05-13,Baseline
0.220390115679426,2019-05-13,Baseline
0.255483333116143,2019-05-13,Baseline
0.176551112886778,2019-05-13,Baseline
0.2402086003173,2019-05-13,Feature
0.208160762397864,2019-05-13,Baseline
0.252423243604902,2019-05-13,Baseline
0.154024312284858,2019-05-13,Baseline
0.196760526827474,2019-05-13,Baseline
0.192855959595602,2019-05-13,Baseline
0.223551235233,2019-05-13,Baseline
0.281498437845746,2019-05-13,Baseline
0.20947696302664,2019-05-13,Baseline
0.190663976281052,2019-05-13,Baseline
0.0772208428393212,2019-05-13,Baseline
0.173024412506459,2019-05-13,Baseline
0.221498888669669,2019-05-13,Feature
0.253281203190214,2019-05-13,Baseline
0.234874040887695,2019-05-13,Feature
0.152955551650183,2019-05-13,Feature
0.291223633933923,2019-05-13,Baseline
0.175404067405915,2019-05-13,Baseline
0.142994433756162,2019-05-13,Baseline
0.22296777186968,2019-05-13,Feature
0.157944238789016,2019-05-13,Feature
0.205780919417297,2019-05-13,Baseline
0.162844701808961,2019-05-13,Baseline
0.133540848408234,2019-05-13,Baseline
0.223383888517256,2019-05-13,Baseline
0.217592925802927,2019-05-13,Baseline
0.130312241281341,2019-05-13,Feature
0.233643773183974,2019-05-13,Baseline
0.137283351831952,2019-05-13,Baseline
0.215849965156138,2019-05-13,Baseline
0.221865359838145,2019-05-13,Baseline
0.177313887538021,2019-05-13,Baseline
0.173758377603735,2019-05-13,Baseline
0.130338407503687,2019-05-13,Baseline
0.104818842694353,2019-05-13,Baseline
0.20366948245515,2019-05-13,Baseline
0.191451444248,2019-05-13,Baseline
0.215400250181702,2019-05-13,Feature
0.228142404118772,2019-05-13,Baseline
0.148534878404473,2019-05-13,Baseline
0.207660430485354,2019-05-13,Baseline
0.224807295329454,2019-05-13,Baseline
0.189985924937031,2019-05-13,Baseline
0.169223467019045,2019-05-13,Baseline
0.166308300840172,2019-05-13,Baseline
0.105112979388411,2019-05-13,Baseline
0.199295341825326,2019-05-13,Baseline
0.160122886900053,2019-05-13,Baseline
0.207305286571789,2019-05-13,Feature
0.0921481267465726,2019-05-13,Baseline
0.198639725150612,2019-05-13,Feature
0.0918356151162875,2019-05-13,Baseline
0.239027541669272,2019-05-13,Baseline
0.20953681940864,2019-05-13,Baseline
0.179555015803601,2019-05-13,Baseline
0.0989626344638453,2019-05-13,Baseline
0.290830511868737,2019-05-13,Feature
0.25936883350172,2019-05-13,Baseline
0.234825614653972,2019-05-13,Feature
0.112556922421018,2019-05-13,Baseline
0.155200622172857,2019-05-13,Baseline
0.217611357144778,2019-05-13,Baseline
0.253438607883528,2019-05-13,Feature
0.144644084554357,2019-05-13,Baseline
0.165346249315315,2019-05-13,Feature
0.122863724333403,2019-05-13,Baseline
0.191498340584324,2019-05-13,Baseline
0.138405218797889,2019-05-13,Baseline
0.138167659642369,2019-05-13,Baseline
0.193620721317202,2019-05-13,Baseline
0.13316458255404,2019-05-13,Baseline
0.151210919835259,2019-05-13,Baseline
0.145774592016417,2019-05-13,Feature
0.11363031701382,2019-05-13,Baseline
0.21227186397658,2019-05-13,Feature
0.213344793253784,2019-05-13,Baseline
0.192466682298511,2019-05-13,Feature
0.168592264310856,2019-05-13,Feature
0.157392961427174,2019-05-13,Baseline
0.162362756773135,2019-05-13,Baseline
0.173369012485985,2019-05-13,Baseline
0.193893877807211,2019-05-13,Feature
0.232838744507962,2019-05-13,Baseline
0.178409061975167,2019-05-13,Feature
0.128456243361707,2019-05-13,Baseline
0.216143331789088,2019-05-13,Baseline
0.133940712745027,2019-05-13,Baseline
0.281264109173909,2019-05-13,Baseline
0.243402156592421,2019-05-13,Baseline
0.115390383829858,2019-05-13,Baseline
0.269001470539269,2019-05-13,Baseline
0.2339919087045,2019-05-13,Baseline
0.1954696734988,2019-05-13,Baseline
0.12236551278376,2019-05-13,Feature
0.222692556836777,2019-05-13,Feature
0.191872714840926,2019-05-13,Baseline
0.147908416670966,2019-05-13,Baseline
0.167496163893806,2019-05-13,Baseline
0.202704666950224,2019-05-13,Feature
0.163546877785699,2019-05-13,Baseline
0.139177718866127,2019-05-13,Baseline
0.27117822274029,2019-05-13,Feature
0.135603083449219,2019-05-13,Baseline
0.274595536042778,2019-05-13,Baseline
0.172746924713467,2019-05-13,Baseline
0.201751657773651,2019-05-13,Baseline
0.188619312811071,2019-05-13,Baseline
0.278840011949222,2019-05-13,Baseline
0.279175738921041,2019-05-13,Baseline
0.141768824292155,2019-05-13,Baseline
0.200295792368687,2019-05-13,Baseline
0.230696270992812,2019-05-13,Baseline
0.124067171744881,2019-05-13,Baseline
0.172381215429074,2019-05-13,Baseline
0.213870340621641,2019-05-13,Baseline
0.121081531059678,2019-05-13,Baseline
0.101620432487013,2019-05-13,Baseline
0.200823017401191,2019-05-13,Feature
0.1513239018575,2019-05-13,Baseline
0.221837304612188,2019-05-13,Feature
0.252161885063566,2019-05-13,Baseline
0.201603389937896,2019-05-13,Baseline
0.155351133205631,2019-05-13,Baseline
0.187642845587839,2019-05-13,Baseline
0.185835915628851,2019-05-13,Baseline
0.170880949925225,2019-05-13,Baseline
0.242968049383676,2019-05-13,Baseline
0.185809266424642,2019-05-13,Baseline
0.247612374024732,2019-05-13,Baseline
0.235922981258652,2019-05-13,Feature
0.181873748577642,2019-05-13,Baseline
0.160126094507564,2019-05-13,Baseline
0.210508762773909,2019-05-13,Baseline
0.189774921698923,2019-05-13,Feature
0.203335694091629,2019-05-13,Baseline
0.244733311525938,2019-05-13,Baseline
0.146710959832229,2019-05-13,Baseline
0.266158681017291,2019-05-13,Baseline
0.160139784470902,2019-05-13,Baseline
0.117190937433453,2019-05-13,Baseline
0.147566056070956,2019-05-13,Feature
0.240869039236566,2019-05-13,Feature
0.248961924681381,2019-05-13,Baseline
0.0508565014195991,2019-05-13,Feature
0.223780648340199,2019-05-13,Baseline
0.14304853758098,2019-05-13,Baseline
0.209166491411331,2019-05-13,Feature
0.154133652358414,2019-05-13,Baseline
0.161254517074158,2019-05-13,Baseline
0.208415655558951,2019-05-13,Feature
0.172338801583561,2019-05-13,Feature
0.251343112326874,2019-05-13,Baseline
0.193698105259807,2019-05-13,Baseline
0.120521150451838,2019-05-13,Baseline
0.270045824885515,2019-05-13,Feature
0.222980080072243,2019-05-13,Baseline
0.150006987533177,2019-05-13,Baseline
0.269587514394597,2019-05-13,Feature
0.165886452304906,2019-05-13,Baseline
0.153957194082242,2019-05-13,Baseline
0.16343909662527,2019-05-13,Baseline
0.172182615407646,2019-05-13,Baseline
0.248281833814061,2019-05-13,Feature
0.271810863824536,2019-05-13,Baseline
0.261093309942068,2019-05-13,Baseline
0.237491529508994,2019-05-13,Baseline
0.185836871509396,2019-05-13,Baseline
0.190692847643266,2019-05-13,Feature
0.254718289151222,2019-05-13,Baseline
0.180562242992469,2019-05-13,Baseline
0.287066816554863,2019-05-13,Feature
0.20727412804116,2019-05-13,Baseline
0.152587398394266,2019-05-13,Baseline
0.164731003023393,2019-05-13,Baseline
0.150630005005689,2019-05-13,Feature
0.157228767293974,2019-05-13,Baseline
0.120759591097215,2019-05-13,Feature
0.152902846181543,2019-05-13,Baseline
0.16120096815992,2019-05-13,Baseline
0.170266841623902,2019-05-13,Baseline
0.155517923744208,2019-05-13,Baseline
0.165075327628607,2019-05-13,Baseline
0.202738846289089,2019-05-13,Baseline
0.200720119540702,2019-05-13,Baseline
